Unique ID,Start Date,End Date,"Q1. What is your current age? 
(Age)","Q2. What is your gender? 
(Gender)","Q3. Which of the following best describes the area or community in which you live? 
(Urban/Rural)","Q4.  Please indicate the answer that includes your entire household income in (previous year) before taxes. 
(Income)","Q6 Which of the following types of alcoholic beverages have you consumed in the past 4 weeks?
(Alcohol Category)",Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Q7. Which of the following beer types of have you consumed in the past 4 weeks? 
(Beer Category )",Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,"Q9. How relevant would you say the shown product is to you based on what you saw and read?
(Concept Relevance)","Q10. How appealing or unappealing is the shown product  to you?
(Concept Appeal)","Q11. How different do you think the shown product is from other beers currently available for purchase?
(Concept Differentiation)","Q12. Thinking about the shown product, which option describes how believable or unbelievable you feel the description and statements made about it are?
(Concept Beleivability)","Q13. How does the price fit with what you’d expect the shown to cost?
(Concept_Price)","Q14. Which statement below best describes how likely you would be to buy shown product if it were available at your local stores?
(Concept_Purchase Intent)","Q15. If the shwon product was available to you, how often would you expect yourself to drink at least one of these products?
(Concept_Drinking Frequency)",Q16A. What is the most important thing you LIKE about the shown concept}?     This can include anything you would want kept for sure or aspects that might drive you to buy or try it…       Please type a detailed response in the space below,"Q16B. What is the most important thing you DISLIKE about the shown concept}?    This can include general concerns, annoyances, or any aspects of the product that need fixed for this to be more appealing to you...     Please type a detailed response in the space below.","Q17. We would like to know what effect this new product might have on the other beverages you buy. If it were available, would the shown product…? 
(Concept_Replacement Product)","Q18_1 What specific product that you are currently using would the shown product replace?
 Please type in ONE specific brand or product per space provided.","Q18_2 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.","Q18_3 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.",OE_Quality_Flag,AI_Detection_29,AI_Detection_30
1927.0,2024-10-13 18:08:30,2024-10-13 18:30:52,36.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,Low calories amount,Botella,1.0,,,,0.0,Human-Written,Human-Written
1928.0,2024-10-21 23:54:42,2024-10-22 00:03:25,54.0,1.0,4.0,4.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4.0,3.0,3.0,3.0,4.0,3.0,7.0,The calories,Nothing,2.0,Busch,Miller,Pabst,0.0,Human-Written,Human-Written
1929.0,2024-10-19 07:40:37,2024-10-19 08:00:08,34.0,1.0,1.0,11.0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,5.0,5.0,4.0,4.0,4.0,5.0,7.0,Really keep up to it hype,Too expensive,2.0,Miller light,Bud light,Coors light,0.0,Human-Written,Human-Written
1930.0,2024-10-14 08:14:13,2024-10-14 08:34:09,27.0,2.0,1.0,11.0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,I like it because it is USDA Certified Organic Light Lager,I don't dislike anything about it.,2.0,Heineken,Busch Light,Coors Light,0.0,Human-Written,Human-Written
1932.0,2024-10-16 15:23:22,2024-10-16 15:45:58,40.0,1.0,1.0,11.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1.0,5.0,3.0,4.0,3.0,5.0,6.0,"The most important thing I like about Michelob ULTRA Pure Gold is its light, crisp, and low in calories, making it easy to enjoy without feeling heavy.",There is nothing to dislike.,2.0,Bud light,Corona Extra,Miller lite,0.0,Human-Written,Human-Written
1933.0,2024-10-22 21:54:10,2024-10-22 22:02:20,64.0,1.0,1.0,3.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,Nothing,Organic,1.0,,,,0.0,Human-Written,Human-Written
1934.0,2024-10-22 07:18:16,2024-10-22 07:35:29,43.0,2.0,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4.0,5.0,5.0,4.0,3.0,5.0,7.0,I think the taste is more pure than alot of beers. It taste cleaner.,"The price is a bit higher than I like, but I still drink it.",2.0,PBR,Corona,Bud light,0.0,Human-Written,Human-Written
1935.0,2024-10-22 12:19:47,2024-10-22 12:30:43,53.0,2.0,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,Low calories and carbs,Price,2.0,Natural ice,Miller lite,Bud light,0.0,Human-Written,Human-Written
1936.0,2024-10-12 12:49:23,2024-10-12 13:03:04,36.0,2.0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.0,4.0,3.0,4.0,3.0,2.0,6.0,85 calories,the taste might not be good,1.0,,,,0.0,Human-Written,Human-Written
1937.0,2024-10-21 18:00:59,2024-10-21 18:17:44,61.0,1.0,2.0,3.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,That it uses organic ingredients,Nothing in particular,1.0,,,,0.0,Human-Written,Human-Written
1938.0,2024-10-16 10:10:22,2024-10-16 10:23:17,42.0,1.0,1.0,6.0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,5.0,5.0,4.0,4.0,3.0,4.0,7.0,That it has a third less alcohol than other light beers and only 70 calories.,That the taste is not as bold as I like in a beer.,3.0,Bud Light,Corona Extra,Miller Lite,0.0,Human-Written,Human-Written
1939.0,2024-10-22 20:17:39,2024-10-22 20:38:30,22.0,2.0,2.0,10.0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,5.0,4.0,4.0,4.0,5.0,4.0,5.0,I really like the color and packaging of this beer; it looks like my favorite type.,The packaging does not highlight its features and the type of beer.,3.0,Root Beer,California Common,California Common,0.0,Human-Written,Human-Written
1941.0,2024-10-21 15:48:45,2024-10-21 15:55:28,56.0,2.0,3.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,There's nothing I like about it.,I dislike the brand.,1.0,,,,0.0,Human-Written,Human-Written
1943.0,2024-10-22 18:41:15,2024-10-22 18:53:41,62.0,1.0,5.0,7.0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,calories,nothing,1.0,,,,0.0,Human-Written,Human-Written
1944.0,2024-10-21 19:17:25,2024-10-21 19:26:08,52.0,2.0,4.0,6.0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,I enjoy the brand,,1.0,,,,0.0,Human-Written,Human-Written
1945.0,2024-10-16 00:37:15,2024-10-16 00:42:36,46.0,1.0,3.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,Nothing,Too high faluting,1.0,,,,0.0,Human-Written,Human-Written
1947.0,2024-10-21 20:26:58,2024-10-21 20:42:13,40.0,1.0,1.0,6.0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,It's from a brand I trust like Michelob and the golden color is really beautiful. But also I like the 70 calories pitch as well.,Nothing bothered me about the product. I thought it was cool.,2.0,Keystone Light,Miller High Life,Yuengling,1.0,Human-Written,Human-Written
1948.0,2024-10-22 10:14:25,2024-10-22 10:24:53,29.0,2.0,1.0,10.0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,2.0,5.0,4.0,4.0,4.0,5.0,7.0,It seems good taste,Nothing,3.0,Na,Na,Na,0.0,Human-Written,Human-Written
1950.0,2024-10-21 19:33:20,2024-10-21 19:43:06,53.0,1.0,3.0,11.0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,I like the taste,Nothing,2.0,Budweiser,Miller,Coors,0.0,Human-Written,Human-Written
1951.0,2024-10-17 06:19:55,2024-10-17 06:36:38,37.0,1.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,It doesn't taste horrible and it's kind of smooth,It's not my favorite beer but it's ok,2.0,Modelo,Corona,Heineken,0.0,Human-Written,Human-Written
1952.0,2024-10-22 17:52:37,2024-10-22 18:04:48,64.0,2.0,4.0,5.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,70 calories,Lager,1.0,,,,0.0,Human-Written,Human-Written
1953.0,2024-10-22 03:50:22,2024-10-22 04:04:07,37.0,1.0,3.0,3.0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,I like the color of the beer,Eh doesn't seem like I would like the taste. Have to try first,2.0,Miller high life,,,0.0,Human-Written,Human-Written
1955.0,2024-10-16 18:27:22,2024-10-16 18:43:43,59.0,2.0,1.0,3.0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1.0,4.0,1.0,3.0,5.0,1.0,0.0,I do apologize but there is really nothing I really like about this beer. I do not drink lagers,I don't specifically dislike anything I just do not drink lagers,2.0,,,,0.0,Human-Written,Human-Written
1956.0,2024-10-16 14:07:53,2024-10-16 14:27:01,43.0,1.0,4.0,4.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,I've never had it so don't know,I've never tasted it or had it so I don't know,1.0,,,,0.0,Human-Written,Human-Written
1957.0,2024-10-21 23:47:21,2024-10-22 00:13:26,49.0,1.0,2.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,The low calorie and low carb content make it appealing for those who want to enjoy a refreshing beer without compromising their fitness goals.,Price point,2.0,Bud light,Coors light,Miller lite,0.0,Human-Written,Human-Written
1958.0,2024-10-18 04:42:09,2024-10-18 04:55:40,32.0,1.0,3.0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,It's home grown and pure,Nothing,2.0,Heisein,Guinase,Win,0.0,Human-Written,Human-Written
1959.0,2024-10-21 18:00:50,2024-10-21 18:16:45,44.0,2.0,5.0,9.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,4.0,2.0,3.0,3.0,5.0,7.0,"As a dos equis drinker, I enjoy having ultra gold available if dos equis is not. It has a nice smooth flavor.",I don't dislike ultra gold. It is a typical alternative for me.,1.0,,,,0.0,Human-Written,Human-Written
1960.0,2024-10-22 17:21:04,2024-10-22 17:45:49,65.0,1.0,3.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,NEVER TRIED IT,UNAPPLING LABLE,1.0,,,,0.0,Human-Written,Human-Written
1962.0,2024-10-17 18:06:16,2024-10-17 18:39:47,39.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,That is has a smoother taste with less calories,Nothing,1.0,,,,0.0,Human-Written,Human-Written
1964.0,2024-10-22 14:50:51,2024-10-22 15:06:47,64.0,2.0,3.0,6.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,Golden light lager,nothing,1.0,,,,0.0,Human-Written,Human-Written
1965.0,2024-10-22 20:56:02,2024-10-22 21:06:47,64.0,1.0,3.0,4.0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,only 2.3 carbs,seems about $1 higher than I would like,2.0,coors light,corona,none,0.0,Human-Written,Human-Written
1966.0,2024-10-19 11:04:11,2024-10-19 11:09:09,34.0,2.0,5.0,1.0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,4.0,3.0,5.0,3.0,4.0,4.0,7.0,I like the flavor,Nothing to dislike,3.0,Coors,,,0.0,Human-Written,Human-Written
1968.0,2024-10-16 18:14:24,2024-10-16 18:33:37,41.0,1.0,3.0,12.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,4.0,4.0,4.0,3.0,3.0,4.0,7.0,It's organic and natural,Nothing,1.0,,,,1.0,Human-Written,Human-Written
1969.0,2024-10-21 20:16:40,2024-10-21 20:20:30,41.0,1.0,1.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,4.0,4.0,3.0,4.0,4.0,7.0,I like the color,Nothing to dislike,2.0,Light,Quality,Tasty,0.0,Human-Written,Human-Written
1971.0,2024-10-16 22:03:14,2024-10-16 22:20:32,28.0,2.0,1.0,5.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,4.0,4.0,3.0,4.0,5.0,4.0,6.0,"I love that it's extra light, it shows it's uniqueness from other beers and it seems to be less bitter than others","Well, it's so expensive, asides that I really don't have any other dislike especially for the product itself",1.0,,,,1.0,Human-Written,Human-Written
1972.0,2024-10-22 01:09:59,2024-10-22 01:13:54,25.0,2.0,3.0,7.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.0,4.0,4.0,3.0,5.0,3.0,6.0,The taste is immeasurable compared to others,Nothing I love the brand and all it offers,3.0,Good tasting,Making great,Gouge for,0.0,Human-Written,Human-Written
1973.0,2024-10-22 00:47:22,2024-10-22 01:00:46,27.0,1.0,1.0,8.0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,5.0,4.0,5.0,4.0,3.0,5.0,7.0,Good test,Nothing,2.0,Corona,Heniken,Alten,0.0,Human-Written,Human-Written
1974.0,2024-10-18 00:44:09,2024-10-18 01:00:08,53.0,1.0,2.0,7.0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,The taste is so good when it is 32 degrees,Nothing,1.0,,,,0.0,Human-Written,Human-Written
1975.0,2024-10-17 09:24:32,2024-10-17 09:34:05,49.0,2.0,4.0,6.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,It's different,Nothing,1.0,,,,0.0,Human-Written,Human-Written
1976.0,2024-10-22 22:22:47,2024-10-22 22:32:34,47.0,1.0,3.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,,Nothing,1.0,,,,0.0,Human-Written,Human-Written
1977.0,2024-10-22 16:22:12,2024-10-22 16:29:06,38.0,1.0,4.0,7.0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,Low calorie isn't bad,3.8% is a little lower than I like,1.0,,,,0.0,Human-Written,Human-Written
1978.0,2024-10-18 08:03:02,2024-10-18 08:18:17,34.0,1.0,3.0,11.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4.0,4.0,3.0,3.0,3.0,4.0,6.0,I like the taste and it is appealing to me,Nothing in particular,2.0,Amstel Light,Corona Light,Heinekan,0.0,Human-Written,Human-Written
1980.0,2024-10-23 07:30:44,2024-10-23 08:05:00,63.0,2.0,3.0,5.0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,it seems refreshing and smooth,there is nothing i dislike about this,2.0,none come to mind,none come to mind,none come to mind,0.0,Human-Written,Human-Written
1982.0,2024-10-15 20:15:43,2024-10-15 20:37:21,35.0,2.0,1.0,8.0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,5.0,5.0,5.0,3.0,3.0,5.0,8.0,I feel like it's a healthier choices of beer compared to most others and it's USDA certified so I trust the brand,It don't taste like Ulta,2.0,Budweiser,Miller,,0.0,Human-Written,Human-Written
1985.0,2024-10-17 09:44:45,2024-10-17 09:51:20,32.0,2.0,1.0,4.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,is smooth,none,1.0,,,,0.0,Human-Written,Human-Written
1987.0,2024-10-17 07:02:40,2024-10-17 07:15:42,40.0,2.0,1.0,4.0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,5.0,5.0,4.0,4.0,3.0,4.0,7.0,That it is a light lager and crisp in taste,I'm not sure yet,2.0,Heineken,,,0.0,Human-Written,Human-Written
1988.0,2024-10-11 10:21:30,2024-10-11 11:16:06,39.0,2.0,1.0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,5.0,5.0,4.0,5.0,5.0,7.0,"Michelob ULTRA Pure Gold's refreshing blend of low-carb, organic ingredients, crisp taste, and eco-friendly packaging appeals to health-conscious beer enthusiasts seeking premium quality.","Nothing, great product.",3.0,Heineken,Corona,Carlsberg,0.0,Human-Written,Human-Written
1989.0,2024-10-13 09:43:01,2024-10-13 09:49:03,33.0,1.0,3.0,11.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,5.0,5.0,3.0,4.0,3.0,4.0,8.0,I want pure organic ingredients in my pure gold beer.,there's nothing to dislike.,1.0,,,,0.0,Human-Written,Human-Written
1991.0,2024-10-22 00:48:04,2024-10-22 01:02:52,48.0,1.0,3.0,12.0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,4.0,4.0,3.0,4.0,3.0,4.0,6.0,The price seems right for me.,nothing,2.0,Budwieser,Corona,Bud light,0.0,Human-Written,Human-Written
1995.0,2024-10-17 14:28:28,2024-10-17 14:39:53,33.0,2.0,1.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,1.0,5.0,1.0,3.0,1.0,0.0,Nothing,Everything,1.0,,,,0.0,Human-Written,Human-Written
1996.0,2024-10-16 14:07:41,2024-10-16 14:20:36,57.0,2.0,3.0,7.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,I would like that i Gold organic made with finest ingredients,The bottle is too big to finish,1.0,,,,0.0,Human-Written,Human-Written
1997.0,2024-10-22 14:44:55,2024-10-22 15:09:19,37.0,1.0,1.0,11.0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,5.0,5.0,4.0,4.0,3.0,4.0,7.0,"One of the most notable features is its focus on organic ingredients and its low-calorie content. Many consumers enjoy it for being a lighter, refreshing beer that aligns with a health-conscious lifestyle, containing fewer carbs and calories compared to many other beers. Its crisp, clean taste and the fact that it's brewed without artificial flavors or colors also make it a favorite for those seeking a more natural drinking experience.",Some beer enthusiasts feel that its light flavor is too mild or lacks depth compared to more robust craft beers.,3.0,bud light,hiekines,Jim Beam Bourbon,0.0,Human-Written,Human-Written
1998.0,2024-10-22 22:22:07,2024-10-22 22:33:37,32.0,2.0,5.0,6.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,I like light beers and it nice to see a new option with even less sugar. If I tried it and liked it I would keep drinking it,Extra light almost seems like it might lack on flavor.,2.0,Miller lite,Jack Daniel’s,Moonshine,0.0,Human-Written,Human-Written
1999.0,2024-10-16 18:59:49,2024-10-16 19:05:12,25.0,1.0,1.0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,5.0,4.0,4.0,3.0,5.0,7.0,I love the overall features of the brand,Not common in supermarket,2.0,Heineken,Budweiser,Miller,0.0,Human-Written,Human-Written
2000.0,2024-10-19 00:52:14,2024-10-19 01:01:14,36.0,2.0,2.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5.0,1.0,1.0,3.0,2.0,1.0,0.0,I don't like,Everything,1.0,,,,1.0,Human-Written,Human-Written
2001.0,2024-10-22 05:24:38,2024-10-22 05:29:01,33.0,1.0,1.0,8.0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,GOOD JOB,NONE,2.0,LOOK,JOB,NEW,0.0,Human-Written,Human-Written
2002.0,2024-10-18 00:01:44,2024-10-18 00:11:04,31.0,2.0,1.0,5.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2.0,3.0,1.0,2.0,3.0,2.0,8.0,,,2.0,Busch,Bud light,Yueling,0.0,Human-Written,Human-Written
2003.0,2024-10-21 19:10:40,2024-10-21 19:18:25,52.0,1.0,1.0,4.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,I typically like to drink light beer and this is something that I would like to try in the future,I can't think of anything that I dislike about it,1.0,,,,1.0,Human-Written,Human-Written
2004.0,2024-10-16 01:45:33,2024-10-16 01:49:22,22.0,1.0,1.0,6.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3.0,3.0,3.0,4.0,2.0,3.0,0.0,Nw,Gold,1.0,,,,0.0,Human-Written,Human-Written
2005.0,2024-10-18 06:09:06,2024-10-18 06:21:22,35.0,2.0,2.0,1.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,The taste,Nothing,2.0,Bud light,Budweiser,Cool light,0.0,Human-Written,Human-Written
2006.0,2024-10-14 18:16:55,2024-10-14 18:49:21,35.0,2.0,1.0,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,It contains 85 calories and it is made with no artificial colors,The taste,2.0,Heineken,Budweiser,Heineken silver,0.0,Human-Written,Human-Written
2008.0,2024-10-22 16:33:46,2024-10-22 16:50:09,53.0,1.0,3.0,6.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3.0,4.0,3.0,3.0,4.0,3.0,6.0,The fact that its organic.,Nothing really to dislike until I taste it.,1.0,,,,0.0,Human-Written,Human-Written
2011.0,2024-10-22 04:34:40,2024-10-22 04:42:20,36.0,1.0,1.0,11.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.0,3.0,3.0,3.0,3.0,3.0,6.0,Nothing,Nothing,2.0,Coors Light,Miller Lite,Bud Light,0.0,Human-Written,Human-Written
2015.0,2024-10-16 22:11:04,2024-10-16 22:24:58,43.0,1.0,1.0,4.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,5.0,5.0,4.0,1.0,3.0,4.0,6.0,the refreshing Taste.and the way its brew,the price seems a bit expensive,3.0,becks,xx dos,corona,0.0,Human-Written,Human-Written
2016.0,2024-10-21 19:52:37,2024-10-21 20:02:07,60.0,2.0,2.0,10.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.0,5.0,3.0,4.0,3.0,5.0,7.0,I like Michelob,Nothing,1.0,,,,0.0,Human-Written,Human-Written
2017.0,2024-10-23 11:12:52,2024-10-23 11:22:30,60.0,1.0,5.0,11.0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,85 calories 2.3 carbs,the cost of the 6 pack of 9.99,1.0,,,,0.0,Human-Written,Human-Written
2019.0,2024-10-22 11:48:50,2024-10-22 12:02:27,36.0,1.0,1.0,11.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4.0,4.0,3.0,3.0,3.0,4.0,7.0,It is healthy and does not contain artificial ingredients or flavours,No thing,2.0,Heineken,Budweiser,Moon light,0.0,Human-Written,Human-Written
2020.0,2024-10-22 07:57:29,2024-10-22 08:02:53,27.0,2.0,2.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,4.0,4.0,2.0,4.0,5.0,8.0,The taste is the best and my favorite part,N/a I like it all,2.0,Apple,Busch,Laget,1.0,Human-Written,Human-Written
2021.0,2024-10-21 20:14:05,2024-10-21 20:20:58,35.0,1.0,1.0,11.0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,5.0,5.0,5.0,4.0,3.0,5.0,8.0,I love the taste and texture of the drink.,I don't dislike anything about it,2.0,2,1,3,0.0,Human-Written,Human-Written
2022.0,2024-10-14 01:33:03,2024-10-14 01:46:33,43.0,1.0,1.0,11.0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,5.0,5.0,5.0,4.0,5.0,5.0,7.0,The most impotrant thing I like about Michlob ULTRA Pure Gold premuim,Nothing disliked,3.0,Bud light,Miller Light,Coors Light,0.0,Human-Written,Human-Written
2023.0,2024-10-22 20:07:23,2024-10-22 20:19:35,50.0,1.0,1.0,5.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,5.0,5.0,5.0,4.0,1.0,5.0,8.0,I like the bold new taste and look,It looks perfect,3.0,Hieniken,Modelo,Corona,0.0,Human-Written,Human-Written
2025.0,2024-10-21 18:00:26,2024-10-21 18:11:05,46.0,2.0,2.0,4.0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,The taste is really smooth,Nothing,2.0,Bush,Budweiser,Corona,0.0,Human-Written,Human-Written
2028.0,2024-10-18 07:10:29,2024-10-18 07:28:13,39.0,2.0,1.0,1.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4.0,4.0,4.0,3.0,3.0,5.0,6.0,I like the most about michelob ultra pure gold:extra light lager is the taste for me,It's beer,1.0,,,,1.0,Human-Written,Human-Written
2029.0,2024-10-15 07:14:46,2024-10-15 08:03:34,28.0,1.0,1.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.0,5.0,5.0,4.0,5.0,5.0,6.0,That’s okay I don’t have a good feeling lol I’m tired tired of playing it up lol I’m just tired,I just got home from work and I got my phone off and I’m just trying not sleep lol I’m just trying to get,2.0,Budlight,Cooler,Lote,0.0,Human-Written,Human-Written
2032.0,2024-10-22 06:38:50,2024-10-22 06:49:23,44.0,1.0,1.0,11.0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,4.0,5.0,4.0,3.0,3.0,4.0,7.0,I like the design. This design really appeals me.,I would love to have some bigger versions of this beer.,2.0,Miller Light,Corona Extra,Bud Light,0.0,Human-Written,Human-Written
2033.0,2024-10-21 19:53:38,2024-10-21 20:03:15,59.0,2.0,2.0,4.0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,Hat it's a ligh,I like everything,3.0,Miller lite,Bud lite,Heinikin,1.0,Human-Written,Human-Written
2034.0,2024-10-19 09:11:26,2024-10-19 09:20:25,25.0,1.0,3.0,3.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,No comment,No comment,2.0,,,,0.0,Human-Written,Human-Written
2035.0,2024-10-22 12:30:36,2024-10-22 13:23:02,51.0,1.0,1.0,11.0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4.0,4.0,3.0,4.0,3.0,5.0,7.0,"What I like most about Michelob ULTRA Pure Gold is that it’s USDA certified organic, making it feel like a healthier option. It’s light and refreshing, with fewer calories, and has a crisp taste that’s great for casual gatherings. Plus, I appreciate its focus on sustainability!","I dislike that Michelob ULTRA Pure Gold can be pricey compared to other light beers. It also feels a bit too light in flavor for my taste. Plus, it’s not always easy to find in stores. Fixing these issues would make it more appealing!",2.0,Miller Lite,Bud Light,Coors Light,0.0,Human-Written,Human-Written
2036.0,2024-10-12 09:42:17,2024-10-12 09:50:56,35.0,1.0,1.0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.0,5.0,5.0,4.0,4.0,5.0,8.0,Very satisfied,,1.0,,,,0.0,Human-Written,Human-Written
